user_id,w1_sessions,w2_sessions,engagement_velocity,total_sessions_30d,total_active_days_30d,consistency_rate,streak_to_days_ratio,sessions_per_active_day,session_gap_std,max_streak_30d,workout_density,duration_per_session,feature_adoption_score,workouts_logged,social_ratio,social_actions,milestone_rate,milestones_hit,routine_encoded,age,habit_score,churned_30d,retained_long_term,persona,cluster_id,pca_x,pca_y
15,1.5015639746994507,-0.053700476280045734,-0.736620899410813,0.07422148547971154,0.12392314519480867,0.12392314519480872,-0.48812513738344926,0.3544379943207086,-0.7338237056814739,-0.19178464021846164,-0.557154363777461,-0.4592942016687748,0.1267274029416645,-0.48863635585098564,-0.05240176908038397,-0.2131369281205442,-0.7297104957834565,-0.7297104957834566,-0.8445689127067375,-0.6522530888259707,-0.20786723503689408,0,0,casual_user,0,-0.5956216876112643,-0.7079357240708165
16,-0.20346703366480073,1.042227611067828,0.6486609424872066,1.55044992596016,1.1322481671216496,1.1322481671216498,0.005322381058825778,1.3770063746601304,-0.5305940025565234,1.1400531390764117,1.4676144303810574,1.8039350284924693,1.39109399536181,1.9288595296208046,1.0818472814921742,1.6106718694881579,0.9054950970086029,0.905495097008603,0.8992072319045583,0.2958952008684966,1.291668768186885,0,1,power_user,2,3.18354816725096,0.43148646466200313
17,-1.3401543725743017,-0.053700476280045734,2.231840190370658,-0.9099308081739209,-0.8844018767320323,-0.8844018767320323,1.6707077558015044,-0.5403093384762852,-0.30071022588346086,-0.19178464021846164,-0.3685729564783833,-0.622185382501718,-2.0377663477395522,-0.6900943463069682,-1.7101503814556616,-1.0421409270335906,-0.7297104957834565,-0.7297104957834566,0.31794851703412635,0.8064365876270558,-1.457096074645627,1,0,casual_user,3,-2.642532335581568,2.121126898839435
18,-1.3401543725743017,-1.1496285636279193,-0.1429286814545189,-1.402006955000737,-1.489396889888137,-1.489396889888137,-2.215191451931412,-3.2245513368672665,1.8439514113967574,-1.523622419513335,-1.311479992973772,-1.536292361999528,-2.0377663477395522,-0.8915523367629506,-1.7101503814556616,-1.0421409270335906,-0.7297104957834565,-0.7297104957834566,0.8992072319045583,-0.06877721824476005,-1.9436378332300805,1,0,at_risk_user,3,-3.495069994156195,0.6748642134630441
19,0.9332203052447002,-0.053700476280045734,-0.6178824558195544,0.4022722500309223,0.5272531539655451,0.5272531539655451,-0.8021371945739878,0.3544379943207086,-0.6737122719786259,-0.19178464021846164,-0.054270610979920475,0.5640456873287735,0.6957678785066063,-0.08572037493902064,0.22388966631549578,0.11846467144467435,0.08789230061257318,0.08789230061257323,-1.4258276275771695,-0.7981220564712733,0.2918243008065989,0,1,consistent_user,0,0.8886973183080344,-0.5531314501185841
20,0.3648766357899498,1.042227611067828,0.1539174275236282,-0.25382927907149927,-0.48107186796129586,-0.4810718679612959,-0.91989171602044,0.9509362161853714,-0.902378831816309,-0.8577035298658984,0.10288056176931103,0.8869534987446663,0.8316028652535606,-0.28717836539500313,-0.8812760752680229,-0.710539327468372,-0.7297104957834565,-0.7297104957834566,-0.2633101978363056,-0.506384121180668,-0.2670412327025708,1,0,consistent_user,0,-0.053674138637409045,-0.13521357542316081
21,2.0699076441542013,-0.053700476280045734,-0.8214340734045693,1.55044992596016,1.5355781758923859,1.5355781758923863,-0.27224184806495383,0.8018116607192055,-0.7161454271652063,1.1400531390764117,1.0706009413303677,0.4413982099957339,0.9683359157558434,1.5259435487088393,0.3838478657552153,0.9474686703577208,1.7230978934046326,1.7230978934046326,-1.4258276275771695,-0.9439910241165759,1.3230436753312593,0,1,consistent_user,2,2.4901679799462384,-0.6211840531905491
22,-0.20346703366480073,-0.6016645199539825,-0.5387234934253817,-0.9099308081739209,-0.8844018767320323,-0.8844018767320323,-0.27224184806495383,-0.5403093384762852,-1.1465524495910826,-0.8577035298658984,0.5743340800170054,-0.6442236010849984,0.18305664901163074,-0.48863635585098564,-0.05240176908038397,-0.710539327468372,-0.7297104957834565,-0.7297104957834566,-0.8445689127067375,0.004157265577891283,-0.07636946244650104,1,0,casual_user,0,-0.6673352543637803,-0.6805626773436536
23,-1.3401543725743017,0.49426356739389105,3.419224626283246,-0.25382927907149927,-0.07774185919055952,-0.07774185919055944,1.6707077558015044,-0.09293567207778825,-0.4284162953076742,1.1400531390764117,0.5743340800170054,-0.6030217141684304,-2.0377663477395522,-0.08572037493902064,-0.4668389221742034,-0.5447385276857627,0.08789230061257318,0.08789230061257323,1.4804659467749903,0.5146986523364505,-0.5453781846855689,0,0,casual_user,3,-1.097392803925175,3.4395652778288173
24,0.9332203052447002,-0.053700476280045734,-0.6178824558195544,1.2223991614089493,1.3339131715070178,1.333913171507018,-0.6608317688382453,0.5930372830665736,-0.8735580457628603,0.4741342494289751,0.9071247987800837,1.7809386264925242,1.1735857699519279,1.1230275677968744,1.2152883462654165,1.4448710697055487,0.08789230061257318,0.08789230061257323,0.31794851703412635,-1.0898599917618785,0.9946927872407386,0,1,power_user,2,2.728695128823467,-0.5516848838944344
25,0.9332203052447002,0.49426356739389105,-0.3804055686370366,1.3864245436845548,1.7372431802777542,1.7372431802777546,0.5277962241153527,0.3544379943207086,-0.8591201396747066,2.4718909183712854,1.4124736680129062,2.0482717997418836,1.2068373768009535,1.727401539164822,1.2369582627670541,1.6106718694881579,0.9054950970086029,0.905495097008603,-0.2633101978363056,0.004157265577891283,1.4548490450505187,0,1,power_user,2,3.501526103520281,-0.4337459138348648
26,0.9332203052447002,0.49426356739389105,-0.3804055686370366,1.3864245436845548,1.1322481671216496,1.1322481671216498,-0.5498060771887336,1.1213642795752743,-0.7896608494193297,0.4741342494289751,0.7838689770159807,0.6042893908286769,0.7425477791198799,1.1230275677968744,-0.2365960593443038,0.28426547122728363,0.9054950970086029,0.905495097008603,1.4804659467749903,0.7335021038044045,0.8441149456862497,0,1,consistent_user,2,1.6329723823216384,-0.2553492106407199
27,-0.20346703366480073,-1.1496285636279193,-0.9345183053962445,-0.5818800436227101,-0.48107186796129586,-0.4810718679612959,0.3754080198905321,-0.24206022754395373,-0.07177240693879156,-0.19178464021846164,-0.6828753019768462,-0.44779600066880243,0.31457277492034114,-0.6900943463069682,-0.05240176908038397,-0.5447385276857627,-0.7297104957834565,-0.7297104957834566,1.4804659467749903,1.5357814258535691,-0.4094971530088299,0,0,casual_user,1,-0.8713369381351144,-1.196054828613341
28,-0.20346703366480073,1.5901916547417647,1.0444557544580695,0.4022722500309223,0.5272531539655451,0.5272531539655451,-0.8021371945739878,0.3544379943207086,-0.3215249995649585,-0.19178464021846164,1.202938771013931,0.8668316469947144,0.9152572599084369,0.7201115868849094,0.5001811017113752,0.28426547122728363,0.08789230061257318,0.08789230061257323,-1.4258276275771695,1.3899124582082665,0.7739828003047063,0,1,consistent_user,2,1.706103681693873,0.8957307663159769
29,-1.3401543725743017,-0.053700476280045734,2.231840190370658,-1.0739561904495263,-1.2877318855027686,-1.2877318855027688,1.6707077558015044,0.3544379943207086,1.8439514113967574,-0.8577035298658984,-1.311479992973772,-1.0246224175007537,-2.0377663477395522,-0.8915523367629506,-1.7101503814556616,-1.0421409270335906,-0.7297104957834565,-0.7297104957834566,0.31794851703412635,-0.6522530888259707,-1.8910387241939233,1,0,at_risk_user,3,-3.3619439254078745,2.0358255103507465
30,-0.7718107031195512,1.042227611067828,1.6381479724143637,0.5662976323065277,0.7289181583509132,0.7289181583509132,-0.27224184806495383,0.3544379943207086,-0.746574499066044,0.4741342494289751,-0.4411042669780285,-0.5886489629184649,0.18305664901163074,-0.28717836539500313,0.8402320991216888,0.6158670707925021,0.9054950970086029,0.905495097008603,-1.4258276275771695,0.8064365876270558,0.4826646579506052,0,0,casual_user,0,0.6613745816172001,1.6195267976742391
31,-0.7718107031195512,-1.1496285636279193,-0.736620899410813,-1.2379815727251318,-1.2877318855027686,-1.2877318855027688,1.6707077558015044,-1.4350566712732788,1.8439514113967574,-0.8577035298658984,0.5743340800170054,-1.054326103417349,-0.12485353907747694,-0.6900943463069682,-0.05240176908038397,-0.8763401272509813,-0.7297104957834565,-0.7297104957834566,0.8992072319045583,1.3169779743856151,-0.18156768051881547,1,0,at_risk_user,1,-1.2334455287448576,-1.189005189121903
32,-0.7718107031195512,-1.1496285636279193,-0.736620899410813,-1.2379815727251318,-1.2877318855027686,-1.2877318855027688,1.6707077558015044,-1.4350566712732788,1.8439514113967574,-0.8577035298658984,0.5743340800170054,-1.2411718696669016,-0.12485353907747694,-0.6900943463069682,-1.7101503814556616,-1.0421409270335906,-0.7297104957834565,-0.7297104957834566,1.4804659467749903,0.44176416851379924,-0.444563225699601,1,0,at_risk_user,1,-1.9848117234523535,-1.282103669701734
33,-0.20346703366480073,-0.053700476280045734,-0.1429286814545189,-0.7459054258983154,-0.682736872346664,-0.6827368723466641,-0.6608317688382453,-0.36135987191688623,-0.6897454392899336,-0.8577035298658984,-0.557154363777461,-0.5091197393353221,0.4346375910307722,-0.6900943463069682,0.2791479533946715,-0.5447385276857627,-0.7297104957834565,-0.7297104957834566,-1.4258276275771695,-1.3086634432298325,-0.36566456214536547,1,0,casual_user,0,-0.7095137302054907,-0.3356933012048698
34,-0.7718107031195512,-1.1496285636279193,-0.736620899410813,-1.2379815727251318,-1.2877318855027686,-1.2877318855027688,1.6707077558015044,-1.4350566712732788,1.8439514113967574,-0.8577035298658984,-1.311479992973772,-1.2794992063334765,-0.5218188133002654,-0.8915523367629506,-1.7101503814556616,-1.0421409270335906,-0.7297104957834565,-0.7297104957834566,-0.8445689127067375,-0.8710565402939247,-1.102052088651566,1,0,at_risk_user,1,-2.8870718091959717,-1.183648311245285
35,0.3648766357899498,-1.1496285636279193,-1.03346700838896,0.23824686775531695,0.32558814958017684,0.3255881495801769,-0.6608317688382453,0.3544379943207086,-0.15149948326919138,-0.19178464021846164,-0.2828541349788026,-0.640390867418341,-0.3764344810966181,-0.28717836539500313,-0.5045150270009142,-0.3789377279031535,0.08789230061257318,0.08789230061257323,-0.8445689127067375,-0.43344963735801667,0.04397092337864647,0,0,casual_user,0,-0.5337412538297809,-0.6534043862473934
36,-0.20346703366480073,1.042227611067828,0.6486609424872066,0.4022722500309223,0.7289181583509132,0.7289181583509132,-0.91989171602044,0.05618888338837724,-0.6622918736325014,-0.19178464021846164,-0.3685729564783833,0.6100384913286631,0.4346375910307722,-0.28717836539500313,0.22388966631549578,0.11846467144467435,0.08789230061257318,0.08789230061257323,-1.4258276275771695,-0.287580669712714,0.23484193268409573,0,1,consistent_user,0,0.7794921838759639,0.7063292015691035
37,0.3648766357899498,-1.1496285636279193,-1.03346700838896,-0.7459054258983154,-0.8844018767320323,-0.8844018767320323,-0.27224184806495383,0.3544379943207086,-0.08924966995655548,-0.8577035298658984,0.19717126541884997,-0.6499727015849847,0.18305664901163074,-0.48863635585098564,-1.0470509365055505,-0.8763401272509813,-0.7297104957834565,-0.7297104957834566,0.31794851703412635,-1.6004013785204378,-0.36566456214536514,1,0,casual_user,1,-1.2176670266814946,-1.1803777755931086
38,2.6382513136089516,1.5901916547417647,-0.439774790432666,2.698627601889398,2.947233206589963,2.9472332065899636,-0.18776577833162963,0.6656544579022714,-0.9738956286756881,2.4718909183712854,1.73483504801133,1.7828549933258533,1.1590860752947956,3.339065462812682,1.4778277192660263,3.1028790675316413,2.540700689800662,2.5407006898006625,-0.8445689127067375,-1.3815979270524839,2.271708712731695,0,1,power_user,2,4.783390934048298,-0.0028920162465875528
39,-0.7718107031195512,-0.6016645199539825,-0.1429286814545189,1.3864245436845548,1.1322481671216496,1.1322481671216498,1.1155792975539447,1.1213642795752743,-0.5175333604128212,2.4718909183712854,1.202938771013931,0.41073634066247405,0.8316028652535606,1.5259435487088393,0.684375391975295,1.11326947014033,0.9054950970086029,0.905495097008603,-0.2633101978363056,-1.6004013785204378,1.1363322181093447,0,1,consistent_user,2,2.039456861351648,-0.36414329817615076
40,0.3648766357899498,1.042227611067828,0.1539174275236282,1.2223991614089493,1.3339131715070178,1.333913171507018,-0.6608317688382453,0.5930372830665736,-0.5719158149427214,0.4741342494289751,1.7945667154816256,1.8757987847422972,1.271029179251379,1.9288595296208046,1.4103175947801552,1.6106718694881579,2.540700689800662,2.5407006898006625,-1.4258276275771695,1.5357814258535691,1.8610310537186212,0,1,power_user,2,4.1795363880709475,0.40705554098631325
41,-1.3401543725743017,-0.6016645199539825,1.0444557544580695,-1.0739561904495263,-1.0860668811174004,-1.0860668811174004,0.3754080198905321,-0.8385584494086165,1.8439514113967574,-0.8577035298658984,-0.054270610979920475,-0.4832487870853841,-2.0377663477395522,-0.6900943463069682,0.5001811017113752,-0.710539327468372,-0.7297104957834565,-0.7297104957834566,1.4804659467749903,-0.21464618589006268,-1.0494529796154086,1,0,casual_user,3,-1.5953608392351664,1.4382838598538172
42,2.0699076441542013,0.49426356739389105,-0.6518077254170568,1.0583737791333439,0.5272531539655451,0.5272531539655451,-0.8021371945739878,1.6558886602072447,-0.08924966995655548,-0.19178464021846164,0.5743340800170054,0.47972554666230866,0.5092435931882985,0.7201115868849094,-0.2596203456272937,0.11846467144467435,0.08789230061257318,0.08789230061257323,-0.8445689127067375,1.6087159096762205,0.43428022111285797,0,1,consistent_user,0,0.8281442456095712,-0.5226381054820783
43,-0.20346703366480073,0.49426356739389105,0.2528661305163439,0.5662976323065277,0.7289181583509132,0.7289181583509132,-0.27224184806495383,0.3544379943207086,-0.531254311962376,0.4741342494289751,1.299647185013458,0.6665713129118609,0.4346375910307722,0.9215695773408918,0.3301556030062187,0.28426547122728363,0.9054950970086029,0.905495097008603,1.4804659467749903,-1.6004013785204378,1.0086557483121767,0,1,consistent_user,2,1.7807165263252533,0.37081583162129933
44,2.0699076441542013,0.49426356739389105,-0.6518077254170568,1.55044992596016,1.7372431802777542,1.7372431802777546,-0.38653300123356904,0.5649667785082366,-0.9574163785461,1.1400531390764117,1.0706009413303677,1.7838131767425174,1.3122225341312252,1.5259435487088393,1.2563471354264142,1.7764726692707673,0.9054950970086029,0.905495097008603,0.31794851703412635,-0.21464618589006268,1.3387311289034465,0,1,power_user,2,3.3435158968985457,-0.5494471580200878
45,-1.3401543725743017,0.49426356739389105,3.419224626283246,-0.41785466134710464,-0.2794068635759277,-0.2794068635759276,0.005322381058825778,-0.15684619584900225,-0.015683222850256282,-0.19178464021846164,-0.23387195126475638,-0.7841183799179966,-2.0377663477395522,-0.48863635585098564,0.18441946125894132,-0.3789377279031535,-0.7297104957834565,-0.7297104957834566,0.8992072319045583,0.15002623322319394,-0.9517689199768311,0,0,casual_user,3,-1.5549884771599158,3.6663279122507246
46,-0.7718107031195512,-1.1496285636279193,-0.736620899410813,-0.41785466134710464,-0.2794068635759277,-0.2794068635759276,-1.1049345354362932,-0.15684619584900225,-0.019644248073846474,-0.8577035298658984,-0.23387195126475638,-0.5953562468351155,-0.12485353907747694,-0.48863635585098564,0.18441946125894132,-0.3789377279031535,-0.7297104957834565,-0.7297104957834566,1.4804659467749903,-1.7462703461657405,-0.1627822844344737,0,0,casual_user,0,-0.6797238724103756,-0.5141115766854885
47,1.5015639746994507,1.042227611067828,-0.34082608743995035,1.0583737791333439,1.1322481671216496,1.1322481671216498,0.005322381058825778,0.6100800894055639,-0.7212351649536702,1.1400531390764117,0.8100608391408525,0.4969728481622673,0.5236926771644533,0.9215695773408918,0.15481680746652574,0.4500662710098929,0.9054950970086029,0.905495097008603,-0.2633101978363056,-1.6733358623430892,0.9153429058393793,0,1,consistent_user,2,1.6434728078599505,-0.2319143038696084
48,2.0699076441542013,1.042227611067828,-0.48218137742954414,1.55044992596016,1.5355781758923859,1.5355781758923863,-0.27224184806495383,0.8018116607192055,-0.6425252831487955,1.1400531390764117,0.6735874522796776,0.48164191349563734,0.7728759210801273,1.1230275677968744,1.0818472814921742,1.6106718694881579,2.540700689800662,2.5407006898006625,0.31794851703412635,0.004157265577891283,1.470690297187139,0,1,consistent_user,2,2.8760138075922206,-0.1278483602897569
49,-0.7718107031195512,-0.6016645199539825,-0.1429286814545189,-1.0739561904495263,-1.0860668811174004,-1.0860668811174004,0.3754080198905321,-0.8385584494086165,1.8439514113967574,-0.8577035298658984,-1.311479992973772,-0.8933512894177348,-0.12485353907747694,-0.8915523367629506,-1.7101503814556616,-1.0421409270335906,-0.7297104957834565,-0.7297104957834566,0.8992072319045583,0.9523055552723585,-1.0494529796154086,1,0,at_risk_user,1,-2.4153058755655326,-0.5118620778875453
50,-0.7718107031195512,-0.6016645199539825,-0.1429286814545189,-1.0739561904495263,-1.0860668811174004,-1.0860668811174004,0.3754080198905321,-0.8385584494086165,1.8439514113967574,-0.8577035298658984,-1.311479992973772,-0.26669933491923625,-0.5218188133002654,-0.8915523367629506,-0.6049846398721432,-0.8763401272509813,-0.7297104957834565,-0.7297104957834566,-0.2633101978363056,-0.7981220564712733,-0.8741226161615515,1,0,casual_user,1,-1.8471328589954852,-0.2767485058272725
51,-1.3401543725743017,-0.6016645199539825,1.0444557544580695,-1.0739561904495263,-1.0860668811174004,-1.0860668811174004,0.3754080198905321,-0.8385584494086165,1.8439514113967574,-0.8577035298658984,-1.311479992973772,-1.048577002917363,-2.0377663477395522,-0.8915523367629506,-0.6049846398721432,-0.8763401272509813,-0.7297104957834565,-0.7297104957834566,1.4804659467749903,-1.7462703461657405,-1.663109251703909,1,0,at_risk_user,3,-2.778034055030667,1.32315063679531
52,-1.3401543725743017,-1.1496285636279193,-0.1429286814545189,-1.402006955000737,-1.489396889888137,-1.489396889888137,-2.215191451931412,-3.2245513368672665,1.8439514113967574,-1.523622419513335,-1.311479992973772,-1.536292361999528,-2.0377663477395522,-0.8915523367629506,-1.7101503814556616,-1.0421409270335906,-0.7297104957834565,-0.7297104957834566,-0.8445689127067375,1.6816503934988718,-1.9436378332300805,1,0,at_risk_user,3,-3.495069994156195,0.6748642134630441
53,-0.20346703366480073,-0.6016645199539825,-0.5387234934253817,-0.9099308081739209,-0.8844018767320323,-0.8844018767320323,1.6707077558015044,-0.5403093384762852,-0.08924966995655548,-0.19178464021846164,-1.311479992973772,-0.37976497808563203,-0.30911015763833327,-0.8915523367629506,-0.05240176908038397,-0.710539327468372,-0.7297104957834565,-0.7297104957834566,1.4804659467749903,-1.3815979270524839,-0.7338583253984657,1,0,casual_user,1,-1.5632483966335522,-0.9248450425419897
54,0.3648766357899498,0.49426356739389105,-0.1429286814545189,0.7303230145821331,0.32558814958017684,0.3255881495801769,-0.6608317688382453,1.4281347936771012,-0.617901059773819,-0.19178464021846164,-0.5032739616920102,0.578418438578739,0.6473462466927044,-0.28717836539500313,1.1317043826162427,0.9474686703577208,-0.7297104957834565,-0.7297104957834566,0.31794851703412635,-0.725187572648622,0.051371230927023594,0,1,consistent_user,0,0.6575522188867183,-0.2204567860188718
55,-0.20346703366480073,-0.6016645199539825,-0.5387234934253817,-0.7459054258983154,-0.682736872346664,-0.6827368723466641,0.8935279142549213,-0.36135987191688623,0.5004886490411173,-0.19178464021846164,-1.311479992973772,-1.133855327000492,-0.30911015763833327,-0.8915523367629506,-0.38395149155543945,-0.710539327468372,-0.7297104957834565,-0.7297104957834566,0.31794851703412635,-1.6004013785204378,-0.7338583253984655,1,0,at_risk_user,1,-1.9046306610843695,-0.7952179154220615
56,-1.3401543725743017,0.49426356739389105,3.419224626283246,0.07422148547971154,0.32558814958017684,0.3255881495801769,0.1163480727083377,-0.003460938798088793,-0.5942626304172137,0.4741342494289751,-0.557154363777461,-0.5828998624184788,-2.0377663477395522,-0.48863635585098564,0.9422473983447828,0.28426547122728363,0.08789230061257318,0.08789230061257323,-0.8445689127067375,-0.21464618589006268,-0.6111270709807655,0,0,casual_user,3,-0.7103102455679641,3.8376046285425067
57,-0.7718107031195512,-0.6016645199539825,-0.1429286814545189,-0.5818800436227101,-0.48107186796129586,-0.4810718679612959,-0.91989171602044,-0.24206022754395373,-0.43467013997355874,-0.8577035298658984,-1.311479992973772,-0.643265417668334,-0.5218188133002654,-0.8915523367629506,-0.6049846398721432,-0.710539327468372,-0.7297104957834565,-0.7297104957834566,-0.2633101978363056,-1.7462703461657405,-0.7163252890530799,0,0,casual_user,1,-1.6880972838295099,0.03261096656879033
58,0.3648766357899498,1.5901916547417647,0.4507635365017753,1.3864245436845548,1.5355781758923859,1.5355781758923863,-0.7579792490315683,0.5781248275199571,-0.7671129982704412,0.4741342494289751,0.7838689770159807,1.5068981693265144,1.139513053342669,1.1230275677968744,1.0527639725031346,1.4448710697055487,1.7230978934046326,1.7230978934046326,-0.8445689127067375,-0.725187572648622,1.329195617908588,0,1,power_user,2,3.2064010275721917,0.6079550178164159
59,-0.7718107031195512,-1.1496285636279193,-0.736620899410813,-0.5818800436227101,-0.48107186796129586,-0.4810718679612959,-0.91989171602044,-0.24206022754395373,0.19917428785344543,-0.8577035298658984,-1.311479992973772,-1.071573404917308,-0.12485353907747694,-0.8915523367629506,-0.05240176908038397,-0.5447385276857627,-0.7297104957834565,-0.7297104957834566,-1.4258276275771695,0.5146986523364505,-0.6286601073261513,0,0,at_risk_user,1,-1.4997983511497854,-0.6344479813138469
